date,customer_id,product_id,quantity,amount,payment_method
2025-11-06,158,89,7,5767.23,Bank Transfer
2025-10-01,342,46,8,7405.04,PayPal
2025-11-09,476,86,2,1894.32,Credit Card
2024-01-18,327,8,6,4261.62,Credit Card
2024-03-08,133,2,9,7332.12,Credit Card
2024-04-29,288,71,5,1617.1,Cash
2024-05-16,144,39,8,6949.84,Cash
2024-05-16,292,4,10,2101.6,PayPal
2024-03-09,83,45,9,2957.85,Bank Transfer
2024-04-09,208,44,5,4494.1,Bank Transfer
2024-08-15,306,83,2,1407.12,Credit Card
2024-03-02,329,20,7,2025.66,PayPal
2023-12-23,474,8,7,2482.13,Cash
2024-12-30,440,56,7,4833.08,Cash
2025-03-12,267,29,5,4581.6,Credit Card
2025-07-01,271,20,3,642.78,Credit Card
2025-02-25,495,89,7,1969.38,Cash
2025-05-30,163,88,5,3448.85,PayPal
2025-05-22,475,52,10,6499.0,Bank Transfer
2024-07-02,32,33,5,749.2,Credit Card
2025-06-30,320,10,6,3073.02,Bank Transfer
2025-10-13,123,81,4,2906.36,Credit Card
2024-04-11,6,68,3,512.73,Cash
2025-09-29,199,11,2,1418.78,Bank Transfer
2024-03-17,277,14,2,34.8,PayPal
2024-05-11,348,18,4,1047.36,Bank Transfer
2025-04-21,244,43,4,3061.84,PayPal
2024-10-22,350,9,2,567.42,Bank Transfer
2025-06-17,422,8,3,2209.68,PayPal
2024-03-12,473,65,1,179.86,Credit Card
2024-11-19,428,23,4,2012.36,Credit Card
2024-03-04,410,39,9,208.08,Credit Card
2024-03-11,249,42,5,3059.3,PayPal
2025-05-10,105,92,2,1554.76,Bank Transfer
2024-11-23,367,36,1,310.84,PayPal
2025-10-27,279,83,4,2962.64,PayPal
2024-03-28,37,16,5,3747.2,Credit Card
2024-05-26,263,14,10,5130.6,PayPal
2024-02-04,366,84,2,1226.68,Bank Transfer
2024-03-05,191,43,10,6965.9,Credit Card
2025-04-26,93,37,9,7030.26,Credit Card
2025-12-16,269,76,6,2496.54,PayPal
2025-02-19,29,83,6,4146.18,PayPal
2025-02-27,466,51,3,2971.56,Credit Card
2024-05-06,340,58,3,642.6,Bank Transfer
2024-12-22,229,31,8,191.2,Bank Transfer
2025-03-08,427,22,5,930.0,Credit Card
2024-02-23,217,9,1,661.1,Credit Card
2025-05-19,356,55,4,1520.4,Bank Transfer
2025-03-25,41,2,6,1429.02,PayPal
2025-04-03,174,34,6,5868.24,Credit Card
2025-12-16,375,80,1,813.17,Bank Transfer
2025-06-12,488,80,2,1378.38,Bank Transfer
2024-07-31,145,55,10,4835.4,Credit Card
2025-06-16,100,91,1,94.41,Bank Transfer
2024-10-30,221,39,2,1962.12,Credit Card
2025-10-11,212,85,3,1150.44,Credit Card
2025-06-09,135,81,7,2268.63,Credit Card
2024-10-16,66,9,9,5213.61,Bank Transfer
2025-03-28,337,18,10,2283.9,PayPal
2024-10-04,6,35,10,3543.5,Credit Card
2024-10-15,296,14,5,2310.5,Cash
2024-12-25,27,55,4,3586.72,PayPal
2025-01-30,252,43,10,9791.1,PayPal
2024-06-27,338,93,3,1381.11,Cash
2025-04-25,136,79,4,3128.24,Cash
2024-08-27,411,2,10,4233.6,Bank Transfer
2024-07-15,33,42,2,1362.34,Bank Transfer
2024-05-28,281,69,5,4512.45,Credit Card
2024-09-26,456,39,8,7828.4,Credit Card
2025-08-01,288,86,8,128.08,PayPal
2023-12-22,38,33,7,5743.08,Credit Card
2025-02-27,456,24,7,6925.17,Credit Card
2024-08-18,328,16,5,522.9,Cash
2025-02-06,142,34,5,2295.05,Cash
2024-11-03,476,49,10,9261.6,Credit Card
2024-10-07,339,34,5,2935.2,PayPal
2024-04-03,206,38,1,589.18,Cash
2025-12-09,294,14,5,1510.3,Bank Transfer
2024-08-25,276,86,2,159.28,Cash
2025-11-15,108,88,10,5763.4,Cash
2024-10-01,155,8,1,518.78,Bank Transfer
2024-07-10,403,88,4,1910.4,PayPal
2024-07-11,159,69,10,480.4,Cash
2025-10-19,124,83,8,2503.04,Credit Card
2025-02-11,324,46,3,273.03,Cash
2024-07-25,95,75,1,957.06,PayPal
2025-11-27,487,75,3,501.78,Credit Card
2024-10-17,332,13,5,3331.45,Cash
2024-06-24,240,87,5,357.25,Bank Transfer
2024-03-19,89,64,10,8866.6,PayPal
2025-09-06,344,65,4,2227.0,Bank Transfer
2024-03-22,375,91,5,418.85,Bank Transfer
2025-10-11,226,71,3,2722.98,Credit Card
2024-03-16,274,55,2,734.62,Bank Transfer
2024-08-10,321,58,5,2335.7,Bank Transfer
2025-01-07,71,6,6,4881.3,Bank Transfer
2025-10-15,9,47,5,1827.6,Cash
2024-04-21,136,24,8,753.2,PayPal
2024-04-16,480,77,6,1479.84,Bank Transfer
2024-12-01,360,79,6,757.26,Bank Transfer
2025-12-03,319,20,10,520.1,Credit Card
2025-10-26,349,79,3,398.52,Credit Card
2025-03-11,167,17,5,4468.85,Cash
2025-08-19,388,9,1,955.59,PayPal
2025-02-27,302,64,4,2161.84,PayPal
2025-08-01,359,67,4,2483.28,PayPal
2024-04-30,382,91,6,2279.64,Bank Transfer
2025-04-03,353,52,5,2171.15,Cash
2024-05-29,244,48,1,195.47,PayPal
2025-03-06,83,44,4,2615.84,Credit Card
2024-11-01,296,100,1,378.04,Credit Card
2025-03-17,196,32,6,541.32,PayPal
2024-06-18,356,34,4,2812.32,Credit Card
2025-04-09,435,50,4,3387.16,Cash
2025-04-04,442,49,4,259.92,Bank Transfer
2024-08-24,361,15,7,5561.36,PayPal
2025-03-23,7,71,6,3517.74,Bank Transfer
2024-09-17,117,39,3,1803.54,Credit Card
2024-04-20,142,18,5,3195.9,Credit Card
2025-09-06,157,70,3,95.85,Cash
2025-08-24,451,45,5,3189.0,Credit Card
2024-02-11,88,12,8,3706.4,Cash
2025-03-28,438,9,9,938.79,Cash
2025-11-18,387,11,3,365.76,Cash
2025-08-24,89,16,7,3743.95,PayPal
2025-11-02,195,28,2,859.48,Bank Transfer
2025-04-24,122,28,9,4941.45,Credit Card
2025-08-16,495,35,10,4797.6,PayPal
2024-12-16,280,32,10,1209.3,Bank Transfer
2025-01-11,195,38,3,2358.72,Cash
2025-02-11,390,12,9,2367.81,Bank Transfer
2024-12-14,295,47,8,4684.32,Cash
2024-12-26,289,23,1,927.46,Cash
2025-09-22,227,99,2,1502.3,Credit Card
2025-03-10,42,4,4,2995.04,Bank Transfer
2024-05-21,42,33,1,649.07,PayPal
2024-12-02,274,94,9,3001.95,PayPal
2024-04-18,296,79,8,4251.84,PayPal
2025-02-23,433,71,8,2013.52,Bank Transfer
2025-10-06,322,58,1,352.46,PayPal
2025-02-01,364,88,8,7629.28,Bank Transfer
2024-08-01,370,55,6,1805.34,Credit Card
2025-09-03,233,36,6,955.38,Cash
2024-08-22,407,17,10,6673.9,Credit Card
2024-03-01,107,85,9,2394.27,Cash
2025-06-01,338,79,6,1839.24,Bank Transfer
2024-03-29,386,25,8,6193.28,Cash
2025-03-25,395,25,1,35.1,Credit Card
2025-10-24,394,92,5,310.25,Bank Transfer
2024-12-22,21,43,9,4467.78,Credit Card
2025-05-20,121,36,2,688.92,Bank Transfer
2024-11-24,79,29,6,5371.38,Credit Card
2024-09-10,145,75,4,3531.16,PayPal
2024-03-02,178,60,5,1202.7,Bank Transfer
2025-07-23,1,38,4,403.6,Credit Card
2025-05-20,372,1,8,7207.36,Credit Card
2025-01-28,144,45,9,5357.16,PayPal
2025-06-24,338,37,8,921.04,Cash
2024-09-09,317,54,9,4026.51,PayPal
2025-01-04,15,8,7,4551.89,Credit Card
2024-07-13,443,37,3,281.52,Cash
2024-05-24,184,65,7,829.78,Bank Transfer
2024-05-19,9,1,8,2618.48,Credit Card
2024-04-13,364,82,1,779.13,Cash
2024-04-07,27,68,2,1565.58,PayPal
2024-06-05,39,97,4,1468.92,Cash
2024-07-02,322,68,4,1526.8,PayPal
2024-06-29,423,74,7,2191.0,Cash
2024-03-30,296,72,3,2429.04,Cash
2025-12-09,458,44,1,836.41,Cash
2025-10-11,334,6,3,2655.18,Cash
2024-08-16,265,84,6,2341.68,Cash
2024-09-13,481,66,10,2105.3,Credit Card
2023-12-18,105,65,6,926.94,Cash
2024-03-05,90,83,4,2309.24,Bank Transfer
2025-06-01,70,16,4,83.28,Cash
2025-03-28,319,92,1,314.42,PayPal
2025-01-13,157,9,2,1973.68,Bank Transfer
2025-04-07,478,12,7,6094.48,Credit Card
2025-11-05,89,71,10,1129.7,Credit Card
2024-06-21,426,35,7,6791.26,Bank Transfer
2024-11-11,156,85,2,1655.16,Bank Transfer
2025-08-31,174,91,9,7525.08,Bank Transfer
2025-01-28,232,91,9,7270.92,Credit Card
2024-05-25,75,38,2,142.56,Cash
2025-05-12,215,4,2,498.58,Credit Card
2025-06-05,100,52,7,3277.54,Credit Card
2025-09-02,217,100,8,6526.24,Credit Card
2024-09-13,344,29,8,3005.76,Bank Transfer
2024-02-06,469,91,9,1032.48,Credit Card
2024-07-17,293,92,8,4261.68,Credit Card
2024-03-24,142,57,2,911.52,Bank Transfer
2025-06-07,446,31,3,1085.46,PayPal
2024-10-11,82,93,2,812.52,Bank Transfer
2024-03-07,381,59,5,4755.65,Bank Transfer
2025-04-06,362,9,7,1146.88,Cash
2025-10-22,283,78,9,7834.59,Cash
2023-12-30,146,66,3,70.14,Cash
2025-03-18,482,80,5,4499.15,Bank Transfer
2024-05-07,134,61,3,1189.11,Bank Transfer
2024-11-14,362,61,4,1669.0,Credit Card
2025-10-21,432,26,6,1970.16,Cash
2024-11-01,125,65,1,311.15,Credit Card
2024-05-21,130,26,1,411.41,Bank Transfer
2025-11-19,295,96,10,4123.7,Bank Transfer
2025-10-10,181,51,3,546.06,Cash
2024-07-15,377,78,7,6318.97,Bank Transfer
2024-07-25,114,19,7,3989.58,Bank Transfer
2025-05-27,144,71,7,4096.4,PayPal
2024-02-07,301,82,3,1153.5,Credit Card
2024-07-19,395,21,6,5789.28,Cash
2024-08-12,226,42,9,1238.31,Cash
2024-09-11,342,35,5,1664.9,PayPal
2024-03-29,269,80,4,3993.56,PayPal
2024-10-26,217,57,5,1836.55,Bank Transfer
2025-05-09,360,91,7,3886.82,Cash
2025-11-15,149,44,10,2828.0,PayPal
2025-10-30,199,17,3,591.57,Credit Card
2024-11-08,285,48,5,1989.6,Bank Transfer
2024-05-01,119,49,1,419.24,Bank Transfer
2024-09-18,453,92,3,1241.85,PayPal
2025-11-11,420,81,1,30.7,Cash
2025-06-13,481,30,4,2358.68,Credit Card
2024-12-18,328,55,3,2262.54,Cash
2025-09-30,159,91,2,1910.16,PayPal
2024-04-13,472,21,8,4349.12,Credit Card
2025-11-07,401,44,1,956.57,Cash
2024-10-31,249,57,2,347.88,PayPal
2025-03-24,313,52,10,9657.8,Credit Card
2025-07-10,112,87,3,1502.79,Cash
2024-08-25,270,21,3,1585.35,Cash
2024-12-03,169,76,8,5908.48,Bank Transfer
2024-11-15,45,81,1,439.48,Bank Transfer
2025-04-27,295,89,5,2048.2,Cash
2023-12-24,467,58,1,928.1,PayPal
2025-02-16,231,42,6,2757.24,Credit Card
2024-09-08,27,28,1,688.41,PayPal
2024-04-26,160,65,2,1430.38,PayPal
2024-04-03,183,34,6,1111.74,PayPal
2025-04-30,287,69,4,1020.48,PayPal
2025-02-24,77,91,8,2228.72,Cash
2025-08-20,406,23,4,601.24,Bank Transfer
2025-07-30,403,39,4,1004.44,Credit Card
2025-03-16,364,99,2,1796.46,PayPal
2024-04-15,211,41,4,1281.2,Bank Transfer
2024-01-20,32,23,2,704.18,Credit Card
2025-09-04,242,1,1,456.34,Credit Card
2024-03-02,432,8,4,3362.68,Bank Transfer
2025-11-10,28,22,8,7257.28,Bank Transfer
2025-06-04,301,98,4,1073.24,Credit Card
2025-05-09,173,38,7,1377.53,PayPal
2024-03-06,349,38,8,3483.2,Cash
2025-04-25,56,59,1,521.34,PayPal
2025-09-12,209,19,6,5676.3,Cash
2024-10-03,287,100,10,7966.3,PayPal
2025-05-22,473,66,3,883.65,Cash
2024-11-11,18,8,2,197.54,PayPal
2024-02-03,418,23,5,4131.75,Credit Card
2024-03-23,416,87,1,85.06,Cash
2024-05-09,344,88,5,2396.05,Bank Transfer
2025-01-30,278,27,4,1713.88,Cash
2025-05-08,374,9,10,7727.4,Credit Card
2025-05-28,16,43,5,411.5,Bank Transfer
2024-09-24,353,66,3,1961.76,Credit Card
2024-08-07,323,68,6,4670.46,Credit Card
2024-10-17,203,47,4,1501.44,Cash
2025-08-04,291,90,7,2666.51,Credit Card
2025-08-17,280,13,9,1294.74,PayPal
2024-10-31,283,5,10,635.9,Cash
2025-03-07,233,56,3,2239.89,PayPal
2024-02-04,174,5,8,2228.96,Bank Transfer
2023-12-18,356,98,4,768.92,PayPal
2024-06-07,180,39,7,761.25,Credit Card
2024-08-30,29,37,7,1636.32,Credit Card
2024-02-11,344,40,3,1762.47,Bank Transfer
2025-02-09,446,97,5,4863.15,Cash
2024-06-04,400,8,6,3638.04,Cash
2025-09-15,158,98,10,2417.1,PayPal
2024-07-25,380,69,3,1819.08,Bank Transfer
2025-02-07,164,99,4,1948.4,PayPal
2024-10-13,134,77,10,4114.2,Credit Card
2024-12-28,349,38,5,4858.15,PayPal
2025-10-10,486,81,8,2019.44,PayPal
2025-06-13,247,86,3,2825.19,Bank Transfer
2025-07-30,497,33,9,614.07,Cash
2025-06-26,430,64,7,2825.62,PayPal
2024-06-05,111,61,4,1248.0,Credit Card
2024-02-25,332,36,4,3837.68,Credit Card
2025-11-29,11,50,10,993.4,Cash
2024-12-21,380,29,10,4825.7,Credit Card
2025-04-14,278,32,4,3280.88,PayPal
2023-12-17,1,4,5,2201.1,Bank Transfer
2024-02-24,328,38,5,665.8,Bank Transfer
2024-12-22,182,50,9,1524.6,PayPal
2024-08-20,314,30,10,4045.7,Credit Card
2024-02-21,3,14,1,707.69,Cash
2024-12-30,324,25,3,2011.68,PayPal
2023-12-27,130,24,9,7351.74,PayPal
2024-04-01,32,2,5,3471.9,Bank Transfer
2024-09-21,391,2,4,108.76,PayPal
2024-11-16,26,94,3,2653.2,Cash
2024-03-17,14,5,3,2350.02,PayPal
2025-05-06,176,34,6,125.64,Bank Transfer
2024-03-10,202,70,8,351.04,Bank Transfer
2024-01-18,150,15,3,1953.09,Cash
2025-01-12,273,86,1,704.28,PayPal
2024-11-14,87,18,10,1303.4,PayPal
2025-06-14,450,87,7,296.38,PayPal
2025-03-04,209,40,1,244.28,PayPal
2024-11-13,37,18,10,8282.3,Credit Card
2024-11-19,284,8,4,1845.84,Credit Card
2025-12-12,4,31,3,2020.44,Cash
2025-07-20,249,100,9,1885.41,Cash
2025-03-04,222,69,6,1854.24,Cash
2025-11-14,147,42,6,4303.8,Credit Card
2024-05-26,50,85,9,5132.07,Cash
2025-01-05,493,39,1,607.1,Cash
2025-10-03,413,94,5,1849.2,PayPal
2024-01-01,129,13,6,5860.2,Credit Card
2024-04-09,116,22,2,1606.18,PayPal
2025-10-01,281,93,3,2954.7,Cash
2025-06-22,264,89,5,542.05,Bank Transfer
2025-01-31,280,79,8,6811.44,Bank Transfer
2024-11-28,468,60,4,659.32,Credit Card
2024-11-05,284,80,2,1868.42,Cash
2023-12-26,386,42,1,210.07,Credit Card
2024-01-04,411,99,5,3265.45,Cash
2024-03-21,116,16,3,1759.23,PayPal
2023-12-30,397,57,2,1952.48,Credit Card
2024-02-23,78,22,5,2670.95,Credit Card
2025-11-21,100,76,10,2182.6,PayPal
2024-09-13,285,100,8,7745.6,PayPal
2024-12-24,333,26,4,2851.32,Bank Transfer
2024-08-18,138,98,6,209.76,Credit Card
2024-03-13,115,20,5,2546.1,Cash
2024-11-12,459,66,3,960.3,Bank Transfer
2024-08-22,162,66,3,788.43,Cash
2024-01-03,176,79,2,979.98,Cash
2025-12-10,148,43,2,1154.22,Cash
2025-02-27,440,29,6,2318.58,PayPal
2025-02-19,176,25,2,1606.62,PayPal
2024-11-16,405,12,10,8040.2,Credit Card
2025-02-01,231,27,5,4768.65,PayPal
2025-09-26,241,93,9,4812.39,PayPal
2024-10-14,275,59,4,985.4,Cash
2024-06-30,252,64,9,598.68,Credit Card
2024-04-27,392,99,10,5374.3,Credit Card
2025-06-25,164,75,3,1109.25,Bank Transfer
2025-06-20,295,20,10,2395.3,Bank Transfer
2024-10-08,29,6,8,81.76,Credit Card
2025-11-11,258,58,2,948.4,Cash
2024-03-11,333,32,1,341.82,PayPal
2023-12-21,380,51,4,3101.36,Cash
2025-02-22,10,2,7,5792.22,Credit Card
2025-08-13,394,21,6,2292.12,PayPal
2025-08-21,337,91,2,1848.24,Bank Transfer
2024-12-31,37,1,7,2653.7,PayPal
2025-07-05,3,22,1,972.7,PayPal
2024-06-11,455,64,4,2678.0,Bank Transfer
2025-09-16,446,26,7,5040.77,Cash
2025-09-02,241,29,7,3483.34,Bank Transfer
2024-05-30,389,18,9,7038.09,Credit Card
2024-10-29,152,11,7,938.07,Bank Transfer
2025-10-11,372,27,2,1676.52,PayPal
2024-11-28,428,84,7,1130.78,Cash
2025-07-25,468,77,6,5563.8,Credit Card
2023-12-26,227,85,4,1301.36,Cash
2025-10-16,320,40,3,2742.0,PayPal
2024-09-26,251,16,6,5896.92,Cash
2024-12-30,28,96,3,1982.16,PayPal
2024-06-01,408,95,9,3029.85,Bank Transfer
2025-06-12,368,23,10,7577.7,Credit Card
2025-07-16,42,68,3,517.59,Credit Card
2025-02-25,288,41,5,1002.85,Credit Card
2024-05-20,478,59,4,2575.72,PayPal
2024-01-07,346,46,9,6864.57,Credit Card
2024-07-20,265,78,4,776.08,Credit Card
2025-08-15,3,81,10,8595.7,Credit Card
2025-03-27,71,4,6,1040.16,PayPal
2024-11-04,147,37,6,3508.98,PayPal
2024-07-20,153,80,8,6745.2,PayPal
2024-09-01,14,54,5,4931.0,Cash
2024-06-27,261,93,4,2486.32,Bank Transfer
2025-11-04,374,96,4,3895.04,Bank Transfer
2025-04-13,487,87,9,7672.32,Cash
2024-01-24,117,84,2,1241.8,PayPal
2025-11-23,139,77,6,3931.5,Bank Transfer
2025-09-24,357,79,4,934.72,Credit Card
2024-05-08,483,24,5,2746.1,Credit Card
2024-12-16,227,29,1,463.36,Credit Card
2024-02-24,466,47,2,1656.92,Bank Transfer
2024-06-03,296,12,9,2318.58,Credit Card
2025-09-16,387,38,9,4346.01,Bank Transfer
2024-12-20,456,54,10,261.6,Credit Card
2024-12-18,432,49,5,1796.2,Bank Transfer
2024-06-05,442,43,8,6410.32,Bank Transfer
2023-12-22,122,78,3,126.15,PayPal
2024-03-30,98,94,6,2249.16,Cash
2025-12-01,195,51,2,1503.24,PayPal
2024-08-23,28,24,10,6235.7,Cash
2025-05-01,1,30,2,1809.82,Bank Transfer
2025-04-28,27,41,6,5697.6,PayPal
2024-04-04,281,46,1,120.76,Credit Card
2025-03-18,5,89,2,1998.42,PayPal
2024-03-20,495,100,5,2708.9,Bank Transfer
2025-06-22,335,42,3,2463.72,Credit Card
2025-08-12,432,67,4,1758.84,Bank Transfer
2024-12-02,328,22,1,747.58,Credit Card
2024-02-25,315,38,8,7029.44,Bank Transfer
2025-04-06,340,6,2,650.08,Credit Card
2024-11-18,241,48,10,521.0,Credit Card
2025-06-16,325,70,8,2014.08,Cash
2025-05-15,312,33,3,1026.99,Bank Transfer
2025-09-19,262,13,9,8612.1,Cash
2025-11-01,444,25,5,1810.7,Credit Card
2025-05-27,72,26,5,4964.25,Bank Transfer
2024-05-29,100,72,9,5628.69,PayPal
2025-10-31,353,40,2,1053.12,Credit Card
2024-07-30,71,75,6,2826.96,Bank Transfer
2025-05-22,408,92,3,305.52,Credit Card
2025-04-26,219,33,6,953.58,Credit Card
2025-10-27,354,24,9,4979.97,Bank Transfer
2025-03-22,444,85,6,784.2,Cash
2024-02-18,81,81,1,517.08,Bank Transfer
2024-10-25,132,50,8,6428.08,Bank Transfer
2025-05-23,358,77,7,1403.01,Bank Transfer
2024-07-01,89,49,6,5544.48,PayPal
2025-04-08,242,4,1,126.08,Cash
2025-07-14,141,74,6,2970.36,PayPal
2025-05-05,285,73,2,84.98,PayPal
2023-12-30,476,76,6,5653.08,Credit Card
2024-09-11,444,1,10,7389.9,PayPal
2025-04-30,486,97,4,892.96,Credit Card
2024-12-06,326,27,8,5956.16,Bank Transfer
2024-01-12,477,69,10,8114.7,Bank Transfer
2024-07-11,241,12,3,2840.04,PayPal
2024-04-07,406,52,10,9502.7,Credit Card
2024-05-30,82,22,8,4131.36,PayPal
2025-03-28,61,55,2,1460.44,Bank Transfer
2025-04-08,154,2,8,3303.2,Cash
2025-09-10,256,75,10,1942.8,Cash
2025-08-11,175,82,6,658.56,Cash
2025-04-08,417,35,1,176.31,PayPal
2025-04-29,145,34,7,390.46,Bank Transfer
2025-06-22,457,56,7,4829.37,Cash
2025-10-20,128,1,6,2927.04,Bank Transfer
2025-09-20,240,12,5,185.1,Bank Transfer
2024-07-24,129,82,1,308.14,Credit Card
2025-04-08,219,66,6,3775.8,Cash
2023-12-21,68,71,10,5329.5,Cash
2024-04-08,61,64,2,78.16,Credit Card
2024-04-02,58,35,1,307.6,Cash
2024-05-08,80,52,3,367.2,PayPal
2025-11-10,395,16,6,4309.8,Bank Transfer
2024-02-05,129,42,2,449.82,Credit Card
2024-01-09,133,16,6,1183.02,Credit Card
2024-01-31,252,40,4,2559.48,Credit Card
2024-10-17,482,25,3,1541.82,Credit Card
2025-11-08,334,92,3,2706.36,PayPal
2024-08-23,379,33,4,3962.64,Credit Card
2024-02-22,147,80,2,1792.16,PayPal
2024-11-10,320,41,2,974.26,Cash
2025-06-18,207,51,8,5001.68,PayPal
2025-08-20,168,41,5,3872.95,Bank Transfer
2025-12-16,49,36,8,2080.32,Cash
2024-12-24,306,34,1,587.49,Credit Card
2025-10-22,333,82,7,494.34,Bank Transfer
2025-04-04,343,53,6,274.2,Credit Card
2024-10-18,362,45,10,5717.5,PayPal
2025-02-10,123,5,4,2938.52,Credit Card
2023-12-24,412,77,2,83.78,PayPal
2024-03-07,349,66,9,6183.36,Bank Transfer
2025-01-05,371,35,1,525.45,PayPal
2025-05-22,51,66,2,362.78,Cash
2024-05-12,151,88,3,2903.07,Credit Card
2025-06-07,315,2,4,2536.16,Credit Card
2024-01-23,99,37,6,758.58,Bank Transfer
2024-03-25,264,77,5,4830.9,Bank Transfer
2024-04-01,50,12,3,880.35,Credit Card
2025-10-08,47,7,7,3540.88,Bank Transfer
2025-07-17,466,14,3,1263.78,Cash
2025-09-26,120,80,4,2729.28,Credit Card
2025-03-04,234,79,10,6415.8,Bank Transfer
2024-06-26,4,80,7,4500.09,Bank Transfer
2025-03-20,376,62,4,750.72,Bank Transfer
2024-11-15,19,94,10,4535.9,Bank Transfer
2025-06-02,485,92,7,5068.7,Bank Transfer
2024-06-04,236,4,8,1896.64,PayPal
2025-08-25,288,53,1,534.16,Credit Card
2024-09-13,30,19,3,486.0,PayPal
2024-04-20,324,40,4,3937.2,Credit Card
2024-03-12,321,70,6,5318.4,Bank Transfer
2025-04-17,313,39,7,1616.37,Credit Card
2024-02-24,315,99,6,1977.3,Bank Transfer
2024-10-19,103,11,10,8557.3,PayPal
2024-07-22,320,74,3,2282.4,PayPal
2025-09-05,441,98,3,1971.84,Cash
2024-07-14,66,20,5,4396.0,Cash
2024-04-14,4,1,4,2640.64,Cash
2025-09-05,418,58,1,68.59,Cash
2024-03-10,86,38,7,4573.17,Bank Transfer
2025-07-31,298,1,2,801.5,Cash
2025-02-21,414,45,4,2865.04,PayPal
2025-03-22,249,51,9,2234.52,Credit Card
2025-01-11,196,97,5,3634.05,PayPal
2025-03-17,340,68,3,2788.5,PayPal
2025-03-17,201,21,7,4877.46,PayPal
2025-07-13,322,38,10,4696.9,Cash
2025-05-11,476,97,2,841.32,Cash
2025-08-18,416,78,4,1225.6,Credit Card
2025-04-16,489,71,1,358.95,Credit Card
2024-05-16,186,90,4,3990.8,Credit Card
2025-09-19,315,41,10,7342.0,Cash
2025-01-10,140,6,6,3082.92,Credit Card
2024-04-05,223,72,6,4929.9,Credit Card
2024-09-11,480,70,1,358.13,PayPal
2025-05-23,443,4,4,3951.68,Credit Card
2025-06-18,126,65,10,8578.7,Credit Card
2024-06-15,301,65,5,1740.15,Cash
2025-09-10,386,30,3,2557.68,PayPal
2025-03-27,309,27,7,1627.08,PayPal
2024-05-22,354,87,4,2302.92,PayPal
2024-02-21,187,73,8,5097.52,Cash
2024-10-10,220,74,7,1339.45,PayPal
2024-08-02,50,76,3,1497.3,PayPal
2025-12-01,157,5,7,4061.33,Credit Card
2025-01-21,262,21,6,3900.48,Credit Card
2024-03-26,60,85,5,1393.6,Bank Transfer
2025-06-07,62,64,1,110.35,Bank Transfer
2024-04-06,113,96,5,3799.2,Cash
2024-01-29,51,58,5,733.4,Cash
2024-02-14,280,54,4,2356.88,Credit Card
2024-04-19,164,44,3,2463.45,PayPal
2025-05-29,500,5,2,411.4,Bank Transfer
2024-11-21,375,53,4,551.04,Bank Transfer
2024-09-03,329,34,5,4500.75,PayPal
2025-12-01,256,63,8,4144.48,PayPal
2025-08-24,221,31,9,2051.37,Cash
2024-12-12,239,64,10,7935.3,Bank Transfer
2024-08-25,315,5,3,330.33,Cash
2025-09-09,344,46,7,5938.24,PayPal
2025-02-19,124,55,6,4035.12,Bank Transfer
2024-06-03,65,96,8,3133.36,Bank Transfer
2025-02-04,123,6,1,524.88,Bank Transfer
2025-08-13,162,23,10,8478.2,PayPal
2023-12-18,82,11,8,7090.0,Cash
2024-08-01,27,63,5,1082.45,Bank Transfer
2024-11-28,489,36,6,2292.66,PayPal
2025-07-27,35,70,9,1602.72,Credit Card
2024-06-01,201,65,5,3661.85,Cash
2025-01-08,357,53,4,2759.2,PayPal
2025-03-15,310,73,9,2398.77,Bank Transfer
2025-10-16,151,90,6,1353.12,Credit Card
2024-08-24,73,44,3,1726.77,Bank Transfer
2025-11-21,341,5,2,60.98,PayPal
2025-05-16,113,67,6,2503.14,Cash
2025-06-15,382,77,6,2371.92,PayPal
2025-09-25,135,95,8,293.68,Cash
2025-02-14,4,70,8,1553.52,PayPal
2025-06-26,165,33,9,8403.57,Credit Card
2024-01-19,169,3,10,7498.2,Credit Card
2025-07-25,318,10,3,2222.4,PayPal
2025-07-16,143,84,3,599.1,Bank Transfer
2025-04-19,133,93,6,4840.5,Cash
2025-09-11,125,12,1,875.84,Cash
2024-06-13,376,87,1,887.15,Cash
2024-04-04,327,29,3,1231.26,Cash
2024-01-19,309,72,6,5398.32,Cash
2024-08-04,142,37,10,3017.3,Bank Transfer
2025-08-10,285,59,3,1815.03,Credit Card
2025-11-08,299,45,5,4608.65,Credit Card
2025-08-30,444,38,9,1258.92,Credit Card
2025-10-14,310,87,2,1988.34,PayPal
2025-07-22,432,69,4,996.44,Credit Card
2025-04-03,379,15,8,5646.32,Cash
2024-07-15,59,81,4,2643.64,Cash
2024-12-31,180,8,9,3573.54,Bank Transfer
2025-09-16,181,86,6,4870.8,Cash
2025-07-23,282,17,9,6657.21,PayPal
2024-07-17,147,33,1,124.89,PayPal
2024-03-22,326,83,5,56.55,Bank Transfer
2025-02-01,253,37,7,6468.56,Bank Transfer
2025-09-13,143,2,5,4119.4,Bank Transfer
2024-07-27,224,66,4,1692.48,PayPal
2025-09-21,384,60,5,1399.05,PayPal
2025-05-17,356,83,1,348.58,Credit Card
2025-02-07,370,93,10,8276.4,Bank Transfer
2024-11-01,476,54,3,1485.66,Bank Transfer
2024-08-27,464,49,6,4772.1,Cash
2025-06-10,390,15,7,3313.8,Cash
2024-10-24,84,13,8,7093.2,Credit Card
2025-01-21,137,60,10,5762.2,Bank Transfer
2025-09-12,90,71,5,1297.35,Credit Card
